kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_impact,koi_model_snr,koi_num_transits,koi_steff,koi_slogg,koi_srad,koi_kepmag
7008211,K02102.01,Kepler-1097 b,CONFIRMED,187.746606,157.35064,5.885,1583.0,2.95,0.015,20.2,6.0,5303.0,4.55,0.753,15.206
7620413,K02103.01,Kepler-1098 b,CONFIRMED,2.543063763,132.68159,2.8473,152.0,1.26,0.215,26.5,532.0,5579.0,4.389,1.029,14.736
4545187,K00223.01,Kepler-121 b,CONFIRMED,3.177414601,134.478892,1.5262,1134.3,2.65,0.786,113.7,421.0,5303.0,4.63,0.708,14.708
10854546,K02104.01,Kepler-1099 b,CONFIRMED,2.168451063,132.14107,1.458,466.9,2.41,0.207,45.5,623.0,6153.0,4.382,1.109,15.141
11774991,K02173.01,Kepler-367 b,CONFIRMED,37.8154157,141.10346,4.662,286.4,1.21,0.533,22.4,38.0,4856.0,4.624,0.705,12.879
11774991,K02173.02,Kepler-367 c,CONFIRMED,53.5783052,171.1857,5.194,224.9,1.16,0.769,15.4,27.0,4856.0,4.624,0.705,12.879
8261920,K02174.01,,CANDIDATE,6.69332825,137.70324,2.311,781.8,2.44,0.952,23.4,195.0,4245.0,4.641,0.637,15.673
8261920,K02174.02,Kepler-1802 c,CONFIRMED,33.1362861,169.50676,4.163,825.2,2.05,0.791,16.3,37.0,4245.0,4.641,0.637,15.673
8261920,K02174.03,Kepler-1802 b,CONFIRMED,7.72513619,176.80202,2.042,382.2,1.71,0.954,10.5,84.0,4245.0,4.641,0.637,15.673
9112931,K02256.01,Kepler-1161 b,CONFIRMED,10.71253475,137.16499,2.7186,1198.6,2.02,0.72,31.2,105.0,4175.0,4.715,0.544,15.813
9071593,K02257.01,Kepler-1162 b,CONFIRMED,32.5635249,163.46038,5.418,578.3,2.05,0.371,24.1,44.0,5225.0,4.505,0.859,15.48
8126558,K02259.01,Kepler-1815 b,CONFIRMED,12.19140405,136.33677,1.8832,665.8,2.46,0.091,19.4,111.0,5516.0,4.399,0.967,15.364
11811193,K02260.01,Kepler-1163 b,CONFIRMED,6.11784972,133.61873,3.458,60.5,1.05,0.391,25.8,218.0,6226.0,4.247,1.333,12.168
3734418,K02261.01,Kepler-1164 b,CONFIRMED,3.97599629,133.62238,2.2029,206.0,1.11,0.331,27.3,335.0,5143.0,4.561,0.778,14.11
8681734,K02340.01,Kepler-1198 b,CONFIRMED,7.68478504,137.64035,2.447,274.1,1.47,0.045,21.4,170.0,5344.0,4.469,0.907,14.776
10232693,K02341.01,,FALSE POSITIVE,0.990516282,131.84152,2.019,101.6,3.52,0.989,20.4,634.0,5975.0,3.755,2.399,13.405
10212441,K02342.01,Kepler-1199 b,CONFIRMED,15.0447098,133.20895,5.823,97.9,1.51,0.022,23.4,89.0,5798.0,4.025,1.525,13.037
6119141,K02343.01,,CANDIDATE,29.0726293,136.97364,2.516,439.6,2.32,0.682,20.9,45.0,5799.0,4.37,1.042,14.409
8247771,K02344.01,Kepler-1200 b,CONFIRMED,1.118547814,132.84826,1.5534,234.8,0.98,0.221,21.7,1192.0,4496.0,4.65,0.658,15.793
8165946,K02105.01,Kepler-1100 b,CONFIRMED,6.42199919,134.58037,2.6192,161.6,1.25,0.281,25.4,209.0,5985.0,4.468,0.981,13.862
12017109,K02106.01,Kepler-1679 b,CONFIRMED,9.75374033,134.06014,2.348,430.8,1.87,0.295,18.9,139.0,5806.0,4.528,0.899,15.158
9225395,K02107.01,Kepler-1101 b,CONFIRMED,81.3153052,175.9957,5.807,715.5,2.55,0.013,20.7,15.0,5325.0,4.39,0.975,15.111
10709622,K02108.01,Kepler-1102 b,CONFIRMED,51.3283527,177.67418,9.357,692.3,3.06,0.582,34.7,28.0,6119.0,4.353,1.119,14.955
11499228,K02109.01,Kepler-1103 b,CONFIRMED,19.7919389,149.30719,3.787,383.7,2.58,0.954,22.8,50.0,6285.0,4.441,1.039,14.09
9022166,K02175.01,Kepler-368 b,CONFIRMED,26.8475962,142.17023,10.068,254.1,3.2,0.457,39.2,27.0,5508.0,3.897,1.988,12.848
10965588,K02177.01,Kepler-1132 b,CONFIRMED,62.8917493,139.12778,6.831,791.0,2.5,0.632,22.6,19.0,5052.0,4.48,0.855,15.481
10670119,K02179.01,Kepler-369 c,CONFIRMED,14.87149773,137.69573,2.4076,944.9,1.59,0.018,27.3,74.0,3825.0,4.749,0.524,15.673
10670119,K02179.02,Kepler-369 b,CONFIRMED,2.732767897,354.09581,1.1102,613.1,1.42,0.748,27.0,407.0,3825.0,4.749,0.524,15.673
4043443,K00231.01,,FALSE POSITIVE,119.8401019,161.863461,3.6796,5448.7,26.96,1.269,83.7,10.0,4602.0,4.637,0.675,14.945
8491277,K00234.01,Kepler-498 b,CONFIRMED,9.61375316,132.185679,4.654,797.9,3.27,0.604,108.6,142.0,5997.0,4.364,1.11,14.283
3734418,K02261.02,,CANDIDATE,6.6254781,136.1733,2.358,122.0,0.9,0.2113,2.7,,5211.0,4.5,0.832,14.11
8613535,K02263.01,Kepler-1165 c,CONFIRMED,29.9685917,147.8598,6.678,309.5,1.91,0.282,26.5,47.0,6249.0,4.428,1.076,14.456
12256520,K02264.01,Kepler-1166 b,CONFIRMED,33.2407985,143.46683,4.675,341.9,1.51,0.231,20.4,38.0,5382.0,4.571,0.827,14.477
3337432,K02265.01,,FALSE POSITIVE,2.97600846,132.98121,4.274,103.2,2.27,0.715,25.9,455.0,6208.0,3.898,2.088,13.4
5629538,K02345.01,Kepler-1201 b,CONFIRMED,15.18727049,134.05495,4.509,292.5,1.94,0.839,21.4,73.0,6136.0,4.414,1.005,14.724
8561231,K02346.01,Kepler-1202 b,CONFIRMED,28.6853212,159.87094,6.307,689.1,2.69,0.922,23.8,44.0,5726.0,4.559,0.838,15.658
8235924,K02347.01,Kepler-1203 b,CONFIRMED,0.588001053,132.058754,1.1451,297.4,0.99,0.403,50.9,2275.0,3814.0,4.687,0.57,14.934
6941084,K02348.01,Kepler-1204 b,CONFIRMED,85.7357202,170.98121,7.625,747.7,2.94,0.033,20.8,17.0,6096.0,4.397,1.077,15.301
6200235,K02350.01,Kepler-1205 b,CONFIRMED,1.078389713,133.25041,1.3394,300.5,1.98,0.846,23.6,1239.0,5325.0,4.384,0.985,15.143
11460462,K02110.01,Kepler-1104 b,CONFIRMED,5.03728033,134.1094,2.0619,76.3,1.55,0.96,20.9,269.0,6387.0,4.271,1.381,12.189
8612275,K02111.01,Kepler-360 b,CONFIRMED,3.289726319,131.75522,2.3274,234.9,1.37,0.052,27.0,407.0,5463.0,4.492,0.91,14.866
8612275,K02111.02,Kepler-360 c,CONFIRMED,7.18644594,136.62345,1.4972,402.0,2.19,0.892,23.8,172.0,5463.0,4.492,0.91,14.866
7207061,K02113.01,Kepler-417 c,CONFIRMED,15.94248453,146.33157,3.4894,1093.7,2.62,0.022,34.3,73.0,5376.0,4.576,0.806,15.886
4545187,K00223.02,Kepler-121 c,CONFIRMED,41.0081117,147.03382,4.376,1004.5,2.64,0.878,43.9,28.0,5303.0,4.63,0.708,14.708
7286911,K02180.01,Kepler-1133 b,CONFIRMED,11.55562042,138.19752,1.6758,441.5,2.11,0.874,22.7,117.0,5420.0,4.555,0.85,14.816
8591173,K02181.01,Kepler-1804 b,CONFIRMED,12.2885046,141.61869,2.807,342.1,3.22,0.632,12.0,111.0,5109.0,3.96,1.671,14.414
6962109,K02182.01,Kepler-1134 b,CONFIRMED,17.13263125,147.1546,3.0555,850.2,2.31,0.298,26.4,66.0,5477.0,4.578,0.794,15.842
5706595,K02183.01,Kepler-370 c,CONFIRMED,19.0231361,139.65988,3.431,401.6,2.04,0.698,19.7,70.0,5569.0,4.459,0.954,15.198
5706595,K02183.02,Kepler-370 b,CONFIRMED,4.57948235,135.09685,3.106,207.1,1.35,0.055,20.0,285.0,5569.0,4.459,0.954,15.198
10489345,K02266.01,Kepler-1167 b,CONFIRMED,1.003931703,132.09988,1.4361,491.1,1.6,0.023,25.2,858.0,4949.0,4.552,0.741,15.942
11774303,K02269.01,,FALSE POSITIVE,0.614083885,132.46969,0.9817,389.5,2.55,0.106,36.4,2178.0,6521.0,4.352,1.276,15.177
10329469,K02271.01,Kepler-1168 b,CONFIRMED,55.8224775,169.03741,5.457,879.6,2.13,0.031,23.7,22.0,5162.0,4.611,0.736,15.624
9654875,K02272.01,,CANDIDATE,1.34145255,132.69106,7.502,26.6,1.31,0.68,31.2,1006.0,7495.0,3.926,2.389,12.783
9717943,K02273.01,Kepler-1169 b,CONFIRMED,6.11010439,136.91214,2.314,59.7,0.93,0.284,11.8,218.0,6213.0,4.387,1.195,12.716
8026752,K00240.01,Kepler-502 b,CONFIRMED,4.286866229,138.614882,4.4726,1321.9,4.14,0.757,167.3,316.0,6228.0,4.441,1.049,14.982
1872821,K02351.01,Kepler-1828 b,CONFIRMED,10.27380957,134.65748,3.252,352.8,1.68,0.125,19.2,126.0,5806.0,4.528,0.899,14.909
8013439,K02352.01,Kepler-381 c,CONFIRMED,13.39155154,133.05499,3.391,48.9,1.58,0.539,24.5,95.0,6197.0,3.837,2.188,10.421
8013439,K02352.02,Kepler-381 b,CONFIRMED,5.62904396,134.74679,3.7295,39.5,1.39,0.237,32.2,237.0,6197.0,3.837,2.188,10.421
8013439,K02352.03,Kepler-381 d,CONFIRMED,8.2562857,137.9267,2.0378,37.3,1.49,0.816,18.2,140.0,6197.0,3.837,2.188,10.421
7207061,K02113.02,Kepler-417 b,CONFIRMED,12.33087921,361.9744,3.0664,872.2,2.34,0.011,28.3,88.0,5376.0,4.576,0.806,15.886
6921944,K02114.01,Kepler-1105 b,CONFIRMED,4.421566535,132.18465,2.1229,684.0,2.19,0.869,31.9,307.0,4299.0,4.604,0.697,15.18
9532052,K02115.01,Kepler-67 b,CONFIRMED,15.72585941,133.98774,3.8284,1313.1,2.69,0.122,32.7,70.0,5332.0,4.597,0.755,16.144
8164012,K02116.01,Kepler-1106 b,CONFIRMED,1.252753881,133.17054,2.1472,200.0,2.44,0.4,40.5,1069.0,5907.0,4.041,1.705,14.69
4140813,K02117.01,Kepler-1795 b,CONFIRMED,13.36019864,131.81481,2.788,699.9,1.84,0.534,21.3,103.0,4500.0,4.638,0.688,15.637
8611781,K02185.01,Kepler-1135 b,CONFIRMED,76.957056,192.33682,9.551,367.1,2.09,0.638,26.5,17.0,5878.0,4.363,1.041,14.353
3097926,K02186.01,,CANDIDATE,14.97974335,143.46174,4.126,1211.8,3.79,0.93,33.2,72.0,5062.0,4.481,0.853,15.549
10518424,K02188.02,,CANDIDATE,6.7445683,135.5092,3.813,86.6,0.86,0.1199,6.8,,6106.0,4.496,0.923,15.319
5730445,K02189.01,,CANDIDATE,33.35859852,137.57061,2.286,1825.9,4.44,0.937,32.2,30.0,5009.0,4.515,0.799,15.253
5601258,K02191.01,Kepler-1805 b,CONFIRMED,8.84784273,140.15085,2.0572,460.2,1.15,0.047,21.1,120.0,3867.0,4.718,0.552,14.911
7960980,K02274.01,Kepler-1170 b,CONFIRMED,9.98970266,133.76102,3.7,988.4,2.48,0.005,24.1,62.0,5265.0,4.58,0.81,15.909
8107225,K00235.01,Kepler-499 b,CONFIRMED,5.63252508,133.81818,2.1448,634.4,2.04,0.455,70.9,241.0,5216.0,4.58,0.804,14.353
3458028,K02276.01,Kepler-1171 b,CONFIRMED,1.442592305,134.07188,2.9698,166.0,2.67,0.207,27.1,742.0,7216.0,3.983,2.043,11.558
3342794,K02278.01,Kepler-376 c,CONFIRMED,14.17222858,142.60134,2.6297,246.8,2.39,0.869,24.5,94.0,5845.0,4.2,1.314,13.776
3342794,K02278.02,Kepler-376 b,CONFIRMED,4.92031063,135.40577,4.046,81.0,1.18,0.242,17.7,272.0,5845.0,4.2,1.314,13.776
5716932,K02358.01,Kepler-1830 b,CONFIRMED,56.4931698,143.99262,8.704,411.9,4.43,0.707,31.8,19.0,6160.0,3.976,2.046,13.524
11288051,K00241.01,Kepler-124 c,CONFIRMED,13.82142084,131.79237,3.985,765.2,2.2,0.904,75.3,76.0,4983.0,4.66,0.651,14.139
7515670,K02360.01,,FALSE POSITIVE,2.30367952,133.76909,3.0898,136.4,1.3,0.964,18.9,1168.0,6191.0,4.546,0.865,15.206
11566256,K02361.01,Kepler-1831 b,CONFIRMED,5.78387049,135.5798,1.3966,413.3,2.07,0.227,20.7,236.0,6063.0,4.476,1.012,15.049
8495415,K02362.02,Kepler-1208 b,CONFIRMED,11.08507658,355.03627,1.751,771.8,2.5,0.819,17.7,96.0,5080.0,4.538,0.793,15.938
4055304,K02119.01,Kepler-1107 b,CONFIRMED,0.571038347,131.653752,1.1267,242.1,1.65,0.876,38.2,2340.0,5132.0,4.457,0.886,14.098
4857213,K02120.01,Kepler-1680 b,CONFIRMED,8.77425786,132.33386,2.2245,239.6,1.75,0.917,22.3,154.0,5146.0,4.445,0.905,13.714
9415108,K02121.01,Kepler-1108 b,CONFIRMED,4.51005082,134.56954,2.1533,294.8,1.74,0.115,21.5,299.0,5362.0,4.352,1.032,14.979
4262581,K02122.01,Kepler-1109 b,CONFIRMED,37.6468519,161.46355,6.344,427.4,5.37,0.008,31.0,34.0,5443.0,3.74,2.652,14.288
8591693,K02123.01,Kepler-1796 b,CONFIRMED,29.4557841,154.17062,3.451,533.8,2.19,0.018,26.6,45.0,6036.0,4.491,0.949,14.385
4833421,K00232.01,Kepler-122 c,CONFIRMED,12.466004437,134.003258,5.0066,2232.1,5.65,0.209,304.6,109.0,6038.0,4.284,1.191,14.247
8282651,K02193.01,Kepler-1136 b,CONFIRMED,2.361724472,133.23932,1.2167,587.0,1.53,0.009,34.6,569.0,4478.0,4.615,0.651,15.658
3548044,K02194.01,Kepler-371 b,CONFIRMED,34.7630543,161.74217,4.309,293.7,1.75,0.731,24.0,39.0,5670.0,4.387,0.95,13.865
11401767,K02195.01,Kepler-372 c,CONFIRMED,20.0545282,136.56587,7.173,305.4,2.63,0.939,26.9,70.0,6056.0,4.332,1.209,14.881
10909127,K02200.01,Kepler-1138 b,CONFIRMED,3.17059731,132.67813,1.6686,325.4,1.69,0.793,20.1,325.0,5431.0,4.563,0.843,15.353
3661886,K02279.01,Kepler-377 c,CONFIRMED,27.0142622,132.52245,5.385,287.6,2.0,0.009,25.5,40.0,5949.0,4.303,1.184,13.86
3661886,K02279.02,Kepler-377 b,CONFIRMED,12.50945798,136.99217,3.479,155.3,1.54,0.626,16.0,83.0,5949.0,4.303,1.184,13.86
2439243,K02280.01,Kepler-1172 b,CONFIRMED,26.0203329,154.5286,4.965,1164.4,4.53,0.704,23.7,42.0,5624.0,4.218,1.244,15.889
9221517,K02281.01,Kepler-1173 b,CONFIRMED,0.769854899,132.51944,1.0243,109.6,0.93,0.705,28.7,1736.0,5173.0,4.55,0.822,13.829
6751874,K02282.01,Kepler-1174 b,CONFIRMED,6.89226333,132.4644,2.4921,214.4,2.13,0.061,22.4,194.0,5862.0,4.148,1.463,14.207
10863608,K02368.01,Kepler-1210 b,CONFIRMED,8.07127043,137.76604,2.393,318.2,1.53,0.271,16.9,159.0,5766.0,4.517,0.853,15.553
5602588,K02369.01,Kepler-1211 b,CONFIRMED,11.01819178,139.87858,4.635,545.7,2.64,0.883,22.0,92.0,6075.0,4.486,0.969,15.832
11288051,K00241.02,Kepler-124 d,CONFIRMED,30.9505927,153.84507,5.394,301.4,1.51,0.958,23.2,36.0,4983.0,4.66,0.651,14.139
5602588,K02369.02,,CANDIDATE,6.3143447,173.3097,2.796,191.4,1.34,0.0584,6.4,,6075.0,4.486,0.969,15.832
5385304,K02370.01,,CANDIDATE,78.7327023,168.72926,5.041,495.8,7.76,0.956,19.1,16.0,6715.0,3.754,2.763,13.003
5547480,K00224.01,,FALSE POSITIVE,3.979867514,132.071233,2.3607,907.6,26.5,1.216,65.2,269.0,6032.0,4.485,0.973,14.782
11462341,K02124.01,,CANDIDATE,42.3375799,158.25187,4.924,354.8,1.45,0.947,18.1,33.0,4132.0,4.682,0.581,14.275
9405595,K02125.01,Kepler-1797 b,CONFIRMED,23.3593589,144.01826,5.389,570.1,2.98,0.94,25.9,59.0,6244.0,4.46,1.009,15.347
3546060,K02126.01,Kepler-1110 b,CONFIRMED,9.69310837,134.53003,2.734,1130.7,2.12,0.534,30.4,121.0,4818.0,4.639,0.618,15.914
7019489,K02128.01,,FALSE POSITIVE,24.2598301,132.47982,3.897,1540.3,25.42,1.244,26.3,47.0,5485.0,4.574,0.805,15.962
2141783,K02201.01,,FALSE POSITIVE,116.5214317,144.13378,5.577,771.5,44.41,1.26,25.0,12.0,6056.0,4.179,1.411,13.806
4144576,K02202.01,Kepler-1139 b,CONFIRMED,0.813166357,131.82536,1.4122,173.5,1.14,0.06,34.8,1643.0,5237.0,4.5,0.887,14.113
8494542,K02204.01,Kepler-1807 b,CONFIRMED,10.86062378,136.65957,2.2874,189.6,2.09,0.261,20.7,122.0,6455.0,4.125,1.496,13.957
9992325,K02205.01,Kepler-1140 b,CONFIRMED,24.08632177,148.20086,2.236,1041.7,2.78,0.802,18.0,29.0,4973.0,4.537,0.768,15.464
11073656,K02206.01,,CANDIDATE,1.834277283,132.85895,1.7499,286.5,1.64,0.381,24.8,471.0,5751.0,4.458,0.958,15.198
10206675,K02283.01,,FALSE POSITIVE,17.40208965,141.93057,3.745,616.5,16.37,1.216,20.9,76.0,4098.0,4.662,0.615,15.245
9945370,K02285.01,Kepler-1175 b,CONFIRMED,37.9456138,134.78331,4.093,1032.9,2.79,0.263,24.0,36.0,5861.0,4.546,0.865,15.939
3832716,K00027.01,,FALSE POSITIVE,1.141877248,170.3386848,4.33931,309490.0,88.62,0.598,2036.3,0.0,6158.0,4.152,1.368,13.418
8453211,K00236.01,,FALSE POSITIVE,5.77675928,143.09616,6.789,3522.5,32.77,1.272,141.4,235.0,5544.0,4.435,0.875,14.572
8973129,K02286.01,Kepler-1176 b,CONFIRMED,24.1738244,135.62471,3.056,532.6,2.21,0.251,21.5,57.0,5468.0,4.427,0.968,15.056
12505654,K02353.01,Kepler-1829 b,CONFIRMED,5.186737262,134.99509,0.8023,712.7,2.4,0.825,25.7,256.0,5230.0,4.594,0.777,14.988
7215678,K02354.01,,CANDIDATE,1.151244686,132.64551,1.272,269.6,40.32,1.387,32.6,1159.0,6086.0,4.511,0.921,14.519
11670125,K02355.01,Kepler-1206 b,CONFIRMED,1.217000383,132.03128,1.3285,459.8,1.58,0.028,26.5,1067.0,4859.0,4.545,0.757,15.975
11461844,K02356.01,Kepler-1207 b,CONFIRMED,13.6823798,139.18611,4.153,179.6,1.43,0.595,17.0,103.0,6102.0,4.457,1.026,14.5
7449554,K02357.01,,CANDIDATE,2.42088277,133.57809,2.812,223.3,2.27,0.227,20.7,536.0,5583.0,4.077,1.53,15.61
9351920,K02129.01,Kepler-1111 b,CONFIRMED,8.79618433,135.67645,3.3781,286.3,1.77,0.05,27.0,151.0,6142.0,4.456,1.046,15.159
2161536,K02130.01,Kepler-1798 b,CONFIRMED,16.85592593,138.26808,2.309,871.5,1.7,0.038,19.5,78.0,3967.0,4.674,0.587,15.661
10549023,K02131.01,Kepler-1112 b,CONFIRMED,14.36270451,141.435,4.564,349.4,2.31,0.272,26.8,72.0,6643.0,4.357,1.216,14.612
9661979,K02132.01,Kepler-1681 b,CONFIRMED,69.8956789,160.66805,5.276,548.4,3.04,0.872,21.9,15.0,5390.0,4.303,1.104,14.552
8219268,K02133.01,Kepler-91 b,CONFIRMED,6.24667547,136.38688,11.261,396.8,14.93,0.877,63.6,214.0,4604.0,2.936,6.221,12.495
10531955,K02208.01,Kepler-1141 b,CONFIRMED,2.344512589,132.87316,1.4116,58.9,0.97,0.803,21.9,563.0,5821.0,4.328,1.132,12.589
4833421,K00232.02,Kepler-122 b,CONFIRMED,5.766165573,134.01725,3.8314,364.8,2.27,0.017,65.6,227.0,6038.0,4.284,1.191,14.247
8168187,K02209.01,Kepler-1142 b,CONFIRMED,18.3027235,142.89166,8.262,186.7,2.72,0.742,24.7,76.0,5528.0,3.892,1.839,14.31
4142847,K02210.01,Kepler-1143 b,CONFIRMED,2.888904439,132.15271,1.6043,402.2,1.68,0.77,23.7,457.0,4895.0,4.589,0.759,15.195
10203349,K02212.01,Kepler-1144 b,CONFIRMED,17.14648756,140.66122,4.2354,440.3,3.64,0.918,28.3,68.0,5559.0,4.127,1.412,14.941
9718066,K02287.01,Kepler-378 b,CONFIRMED,16.09227518,142.51659,2.1072,128.5,0.98,0.932,18.1,83.0,4657.0,4.641,0.67,12.485
3440978,K02288.01,,CANDIDATE,38.103908,161.08647,3.837,961.1,4.08,0.987,20.3,35.0,5250.0,4.522,0.771,15.469
3867615,K02289.01,Kepler-379 c,CONFIRMED,62.7843981,157.30698,4.81,325.0,2.28,0.272,21.1,13.0,6053.0,4.279,1.26,13.358
12121570,K02290.01,Kepler-1816 b,CONFIRMED,91.500873,165.67309,4.842,704.8,1.82,0.032,22.6,14.0,5051.0,4.628,0.706,14.447
8410415,K02291.01,Kepler-1817 b,CONFIRMED,44.2993483,141.28194,4.298,797.9,2.68,0.614,23.2,28.0,5316.0,4.459,0.915,15.115
7987866,K02363.01,Kepler-1832 b,CONFIRMED,3.13877646,133.65614,1.6663,174.1,0.97,0.436,20.2,423.0,5242.0,4.556,0.722,14.364
9532710,K02364.01,,CANDIDATE,5.24242029,133.23047,6.413,334.9,3.86,0.863,20.1,122.0,5383.0,3.824,1.829,15.83
11560897,K02365.01,Kepler-430 b,CONFIRMED,35.9682692,138.66885,2.839,269.7,2.95,0.883,21.0,40.0,5883.0,4.149,1.529,13.848
11342416,K02366.01,Kepler-1209 b,CONFIRMED,25.3690868,143.68699,4.746,110.1,1.67,0.845,21.6,45.0,6126.0,4.224,1.406,12.476
9086251,K02367.01,Kepler-1833 b,CONFIRMED,6.89213244,131.63179,1.725,82.0,1.35,0.541,17.3,195.0,6164.0,4.227,1.446,12.618
4254466,K02134.01,Kepler-1113 b,CONFIRMED,42.3006282,168.77783,4.372,507.9,2.54,0.269,23.8,31.0,5852.0,4.353,1.129,14.766
5801571,K00225.01,,FALSE POSITIVE,0.838597429,141.537817,1.68668,2482.1,44.67,1.274,303.7,1170.0,6366.0,4.352,1.236,14.784
9904006,K02135.01,Kepler-361 c,CONFIRMED,55.1866213,180.75953,9.133,375.5,2.47,0.225,36.2,18.0,6178.0,4.269,1.267,13.573
5288570,K02136.01,,FALSE POSITIVE,1.728528176,131.80851,3.682,197.6,5.07,0.787,26.2,627.0,6153.0,3.597,3.279,12.99
9364609,K02137.01,Kepler-1114 b,CONFIRMED,14.97436238,141.50057,2.4461,265.4,1.28,0.092,24.9,90.0,5311.0,4.532,0.8,13.747
7457296,K02213.01,Kepler-1145 b,CONFIRMED,3.97076603,134.63962,1.814,349.2,1.6,0.775,23.9,342.0,5178.0,4.521,0.778,15.443
10328458,K02214.01,Kepler-1146 b,CONFIRMED,2.352273912,131.80267,1.7389,318.6,1.29,0.095,20.4,570.0,4816.0,4.608,0.748,15.848
7050060,K02215.01,,FALSE POSITIVE,22.0425953,134.1281,61.2018,348.0,28.78,1.191,90.4,64.0,5974.0,4.216,1.26,12.999
4248120,K02216.01,Kepler-1808 b,CONFIRMED,23.34036251,136.20727,2.054,615.1,2.21,0.25,18.2,56.0,5530.0,4.425,0.892,15.23
9580992,K02217.01,,CANDIDATE,37.8034121,155.37719,4.641,678.1,2.95,0.968,20.2,35.0,5329.0,4.572,0.819,15.191
8321314,K02293.01,Kepler-1683 b,CONFIRMED,15.03366411,144.98055,3.272,374.9,1.7,0.01,22.2,88.0,5523.0,4.526,0.891,14.837
6934986,K02294.01,,CANDIDATE,131.485184,177.48749,5.294,557.8,3.03,0.578,19.4,11.0,5765.0,4.236,1.242,14.895
4049901,K02295.01,,CANDIDATE,16.2908527,132.11774,3.176,44.1,0.52,0.105,14.5,86.0,5425.0,4.549,0.797,11.671
11498128,K02296.01,Kepler-1177 b,CONFIRMED,106.247882,135.7435,13.78,397.4,2.01,0.586,24.0,12.0,5679.0,4.435,0.972,14.552
8041216,K00237.01,Kepler-500 b,CONFIRMED,8.508333104,134.785645,3.4559,646.5,2.6,0.004,93.4,158.0,5767.0,4.396,1.03,14.176
11824786,K02371.01,Kepler-1212 b,CONFIRMED,12.94123564,139.89901,4.636,328.8,1.7,0.028,22.1,101.0,6119.0,4.497,0.938,15.012
12254909,K02372.01,Kepler-1213 b,CONFIRMED,5.349791,133.8836,4.279,88.8,1.29,0.867,23.3,249.0,6074.0,4.368,1.183,13.386
10798331,K02373.01,,CANDIDATE,147.281212,148.80124,7.375,452.8,2.28,0.474,17.3,8.0,5708.0,4.365,1.054,14.685
9364290,K02374.01,Kepler-382 b,CONFIRMED,5.26211833,136.37566,3.244,194.5,1.95,0.71,20.3,254.0,5587.0,4.188,1.309,14.623
9364290,K02374.02,Kepler-382 c,CONFIRMED,12.1628195,137.52402,2.3161,306.3,3.14,0.971,15.2,97.0,5587.0,4.188,1.309,14.623
5022828,K02138.01,Kepler-1115 b,CONFIRMED,23.5541012,144.21486,7.3,95.2,2.33,0.536,29.9,43.0,9565.0,4.088,2.286,11.98
8233702,K02140.01,Kepler-1116 b,CONFIRMED,41.6977582,134.24608,5.513,684.8,2.26,0.018,27.7,34.0,5730.0,4.545,0.87,15.265
11403339,K02143.01,Kepler-1117 b,CONFIRMED,4.79029482,134.95277,2.7219,142.0,1.01,0.46,23.1,276.0,5412.0,4.562,0.843,14.102
8260902,K02144.01,Kepler-1118 b,CONFIRMED,38.6715843,157.61988,5.532,599.3,2.45,0.773,25.2,34.0,5432.0,4.42,0.913,14.94
8381204,K02145.01,Kepler-1119 b,CONFIRMED,8.32651854,135.58655,5.483,267.9,1.8,0.782,27.2,164.0,6057.0,4.45,1.0,15.06
12058204,K02218.01,Kepler-373 b,CONFIRMED,5.53533152,132.76087,2.793,260.6,1.75,0.051,27.5,240.0,5588.0,4.331,1.1,14.514
12058204,K02218.02,Kepler-373 c,CONFIRMED,16.7261969,143.74673,2.708,194.9,1.56,0.496,11.6,76.0,5588.0,4.331,1.1,14.514
4833421,K00232.03,Kepler-122 d,CONFIRMED,21.58752788,142.96728,4.4968,336.8,2.18,0.009,34.0,54.0,6038.0,4.284,1.191,14.247
5357545,K02219.01,Kepler-1809 b,CONFIRMED,3.757294695,133.95965,0.9269,273.3,1.23,0.586,23.4,359.0,4901.0,4.618,0.716,14.099
6871071,K02220.01,Kepler-374 c,CONFIRMED,3.2828024,131.89965,3.2532,142.5,1.79,0.159,24.4,340.0,5640.0,4.087,1.515,14.686
5342473,K02297.01,Kepler-1818 b,CONFIRMED,4.64495172,136.02095,3.366,147.4,1.38,0.301,19.8,224.0,6047.0,4.343,1.129,14.338
9334893,K02298.01,,CANDIDATE,16.6671415,141.76551,3.526,175.0,0.7,0.444,17.9,80.0,4729.0,4.726,0.525,13.831
9963265,K02299.01,Kepler-1819 b,CONFIRMED,16.48686712,139.20338,1.431,987.9,27.45,1.198,22.1,67.0,6090.0,4.447,1.071,15.315
10583761,K02300.01,Kepler-1179 b,CONFIRMED,2.685054445,132.60443,1.0473,252.7,1.46,0.762,28.9,499.0,5266.0,4.484,0.829,14.077
7542813,K02302.01,Kepler-1180 b,CONFIRMED,16.8600805,139.84916,5.557,273.4,1.71,0.682,22.4,82.0,6205.0,4.419,0.973,14.989
12058147,K02072.01,Kepler-1082 b,CONFIRMED,1.54320541,131.5554,2.5779,91.2,1.23,0.217,35.2,866.0,5866.0,4.2,1.282,13.38
8164257,K02073.01,Kepler-357 d,CONFIRMED,49.5004725,139.04294,5.772,965.2,2.49,0.162,27.8,28.0,4954.0,4.5,0.828,15.565
